id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
104;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((350688.646550982 7446701.9862726405,351388.646550982 7446701.9862726405,351388.646550982 7446301.9862726405,350688.646550982 7446301.9862726405,350688.646550982 7446701.9862726405)))
71;NULL;NULL;NULL;NULL;NULL;0.06282218574798529;MULTIPOLYGON(((349862.51215006405 7444696.425280625,349840.3913328381 7444673.488897111,349820.1877382617 7444684.282789102,349813.5368742583 7444701.9862726405,349865.5904974886 7444701.9862726405,349862.51215006405 7444696.425280625)),((349667.14373172185 7444685.438060704,349690.9857805438 7444664.425421432,349724.298512265 7444658.711650092,349727.93548770534 7444646.901825077,349675.40626313793 7444608.6751961075,349677.3784697972 7444584.9290671535,349705.6914275887 7444556.433971184,349702.21484349016 7444541.403268728,349692.0153391225 7444539.484864939,349657.9031711349 7444562.950392349,349614.572599669 7444636.568133693,349590.67286513373 7444631.024962311,349565.74681987026 7444603.242497845,349539.00654222 7444595.038979323,349512.2662899913 7444586.83552201,349468.8753510171 7444536.93719127,349410.89229142864 7444546.308989115,349345.8245137343 7444537.445307465,349327.53785840457 7444525.38463579,349319.0617505949 7444494.036162492,349345.10694910027 7444461.722212004,349324.71747609257 7444410.84766396,349337.6099170807 7444348.290786287,349321.91375889594 7444344.543481556,349288.646550982 7444384.241528368,349288.646550982 7444701.9862726405,349669.89116748754 7444701.9862726405,349667.14373172185 7444685.438060704)),((349293.3197333117 7444309.673729176,349301.9051123779 7444301.9862726405,349288.646550982 7444301.9862726405,349288.646550982 7444318.55933745,349293.3197333117 7444309.673729176)))
72;NULL;NULL;NULL;NULL;NULL;0.2682961437863398;MULTIPOLYGON(((349982.81944074115 7444709.471909419,349966.2864077669 7444704.678979151,349953.18063344696 7444709.245292066,349925.5846028951 7444774.678654278,349905.30690573493 7444773.733414428,349865.5904974886 7444701.9862726405,349813.5368742583 7444701.9862726405,349796.1950795537 7444748.147219087,349740.8480742434 7444748.92965571,349719.6562860779 7444775.673768686,349697.5088294492 7444782.271172577,349679.8375833017 7444761.895006072,349669.89116748754 7444701.9862726405,349288.646550982 7444701.9862726405,349288.646550982 7445101.9862726405,349988.646550982 7445101.9862726405,349988.646550982 7444716.966938369,349982.81944074115 7444709.471909419)))
73;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349288.646550982 7445501.9862726405,349988.646550982 7445501.9862726405,349988.646550982 7445101.9862726405,349288.646550982 7445101.9862726405,349288.646550982 7445501.9862726405)))
74;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349288.646550982 7445901.9862726405,349988.646550982 7445901.9862726405,349988.646550982 7445501.9862726405,349288.646550982 7445501.9862726405,349288.646550982 7445901.9862726405)))
75;NULL;NULL;NULL;NULL;NULL;0.0038537198885362396;MULTIPOLYGON(((349308.91109338787 7444295.713029015,349384.52754423703 7444268.528207641,349391.85383004695 7444247.2982732225,349372.9454072494 7444230.724117421,349356.7718275357 7444229.831503354,349317.2980225389 7444262.216641608,349288.646550982 7444262.096888034,349288.646550982 7444301.9862726405,349301.9051123779 7444301.9862726405,349308.91109338787 7444295.713029015)))
76;analista 2;finalizado;NULL;NULL;NULL;0.0027320435807032316;MULTIPOLYGON(((349370.2442309481 7450701.9862726405,349288.646550982 7450701.9862726405,349288.646550982 7450768.950029008,349370.2442309481 7450701.9862726405)))
77;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349288.646550982 7449501.9862726405,349988.646550982 7449501.9862726405,349988.646550982 7449101.9862726405,349288.646550982 7449101.9862726405,349288.646550982 7449501.9862726405)))
78;analista 2;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((349288.646550982 7449901.9862726405,349988.646550982 7449901.9862726405,349988.646550982 7449501.9862726405,349288.646550982 7449501.9862726405,349288.646550982 7449901.9862726405)))
79;analista 2;finalizado;NULL;NULL;NULL;0.209624191427864;MULTIPOLYGON(((349675.8526329822 7450274.203674573,349753.47786484327 7450128.594462241,349835.66278101335 7450027.517472129,349877.20618160395 7450003.707520847,349892.1816377919 7450004.208215547,349916.59474950784 7450005.024545182,349988.646550982 7450030.957610613,349988.646550982 7449901.9862726405,349288.646550982 7449901.9862726405,349288.646550982 7450301.9862726405,349669.9591213627 7450301.9862726405,349675.8526329822 7450274.203674573)))
80;analista 2;finalizado;NULL;NULL;NULL;0.10067072228099132;MULTIPOLYGON(((349411.1533861934 7450668.413863398,349495.30687506637 7450566.262378033,349547.03410155984 7450486.291914952,349607.82379094255 7450428.25684908,349659.734219544 7450350.187473528,349669.9591213627 7450301.9862726405,349288.646550982 7450301.9862726405,349288.646550982 7450701.9862726405,349370.2442309481 7450701.9862726405,349411.1533861934 7450668.413863398)))
