id;atribuicao;status;validacao;status_val;obs;area_km2;st_astext
2792;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7505101.9862726405,494888.646550982 7505101.9862726405,494888.646550982 7504701.9862726405,494188.646550982 7504701.9862726405,494188.646550982 7505101.9862726405)))
2793;analista 1;andamento;NULL;NULL;NULL;0.2739245075146653;MULTIPOLYGON(((494349.0861938818 7515092.313187772,494414.0090303199 7515101.9862726405,494888.646550982 7515101.9862726405,494888.646550982 7514701.9862726405,494188.646550982 7514701.9862726405,494188.646550982 7515039.838075339,494349.0861938818 7515092.313187772)))
2794;analista 1;andamento;NULL;NULL;NULL;0.01540242689538332;MULTIPOLYGON(((494703.393078906 7515145.102633771,494888.646550982 7515157.802829967,494888.646550982 7515101.9862726405,494414.0090303199 7515101.9862726405,494703.393078906 7515145.102633771)))
2795;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7513501.9862726405,494888.646550982 7513501.9862726405,494888.646550982 7513101.9862726405,494188.646550982 7513101.9862726405,494188.646550982 7513501.9862726405)))
2796;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7513901.9862726405,494888.646550982 7513901.9862726405,494888.646550982 7513501.9862726405,494188.646550982 7513501.9862726405,494188.646550982 7513901.9862726405)))
2797;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7514301.9862726405,494888.646550982 7514301.9862726405,494888.646550982 7513901.9862726405,494188.646550982 7513901.9862726405,494188.646550982 7514301.9862726405)))
2798;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7514701.9862726405,494888.646550982 7514701.9862726405,494888.646550982 7514301.9862726405,494188.646550982 7514301.9862726405,494188.646550982 7514701.9862726405)))
2799;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7511901.9862726405,494888.646550982 7511901.9862726405,494888.646550982 7511501.9862726405,494188.646550982 7511501.9862726405,494188.646550982 7511901.9862726405)))
2800;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7512301.9862726405,494888.646550982 7512301.9862726405,494888.646550982 7511901.9862726405,494188.646550982 7511901.9862726405,494188.646550982 7512301.9862726405)))
2801;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7512701.9862726405,494888.646550982 7512701.9862726405,494888.646550982 7512301.9862726405,494188.646550982 7512301.9862726405,494188.646550982 7512701.9862726405)))
2802;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7513101.9862726405,494888.646550982 7513101.9862726405,494888.646550982 7512701.9862726405,494188.646550982 7512701.9862726405,494188.646550982 7513101.9862726405)))
2803;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7510301.9862726405,494888.646550982 7510301.9862726405,494888.646550982 7509901.9862726405,494188.646550982 7509901.9862726405,494188.646550982 7510301.9862726405)))
2804;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7510701.9862726405,494888.646550982 7510701.9862726405,494888.646550982 7510301.9862726405,494188.646550982 7510301.9862726405,494188.646550982 7510701.9862726405)))
2805;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7511101.9862726405,494888.646550982 7511101.9862726405,494888.646550982 7510701.9862726405,494188.646550982 7510701.9862726405,494188.646550982 7511101.9862726405)))
2806;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494188.646550982 7511501.9862726405,494888.646550982 7511501.9862726405,494888.646550982 7511101.9862726405,494188.646550982 7511101.9862726405,494188.646550982 7511501.9862726405)))
2807;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7502301.9862726405,495588.646550982 7502301.9862726405,495588.646550982 7501901.9862726405,494888.646550982 7501901.9862726405,494888.646550982 7502301.9862726405)))
2808;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7502701.9862726405,495588.646550982 7502701.9862726405,495588.646550982 7502301.9862726405,494888.646550982 7502301.9862726405,494888.646550982 7502701.9862726405)))
2809;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7503101.9862726405,495588.646550982 7503101.9862726405,495588.646550982 7502701.9862726405,494888.646550982 7502701.9862726405,494888.646550982 7503101.9862726405)))
2810;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7503501.9862726405,495588.646550982 7503501.9862726405,495588.646550982 7503101.9862726405,494888.646550982 7503101.9862726405,494888.646550982 7503501.9862726405)))
2811;analista 3;finalizado;NULL;NULL;NULL;0.13466866768422886;MULTIPOLYGON(((495435.02046995633 7501025.200049311,495418.7277306211 7500973.682661658,495395.0219045862 7500955.119893192,495221.7286749493 7500982.216801358,495202.25682867644 7500958.258270223,495251.9505210928 7500892.055715347,495251.72038599505 7500867.860552419,495239.76943162025 7500847.027519928,495195.7582010009 7500837.95335563,495112.1597333284 7500891.92033342,495055.3360852916 7500894.269742137,495034.1573489849 7500881.903334853,495027.85293364374 7500865.372213313,495034.72641144757 7500836.349207789,495074.6742812966 7500767.383343734,495065.0168527765 7500735.191248469,495016.6455042269 7500733.586357579,494963.96161314746 7500784.744502595,494906.849489527 7500791.833523048,494888.646550982 7500805.247372102,494888.646550982 7500825.608052856,494900.4795566909 7500880.052352223,494888.646550982 7500888.172117977,494888.646550982 7501101.9862726405,495588.646550982 7501101.9862726405,495588.646550982 7501019.673148559,495435.02046995633 7501025.200049311)))
2812;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7501501.9862726405,495588.646550982 7501501.9862726405,495588.646550982 7501101.9862726405,494888.646550982 7501101.9862726405,494888.646550982 7501501.9862726405)))
2813;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7501901.9862726405,495588.646550982 7501901.9862726405,495588.646550982 7501501.9862726405,494888.646550982 7501501.9862726405,494888.646550982 7501901.9862726405)))
2814;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7508701.9862726405,495588.646550982 7508701.9862726405,495588.646550982 7508301.9862726405,494888.646550982 7508301.9862726405,494888.646550982 7508701.9862726405)))
2815;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7509101.9862726405,495588.646550982 7509101.9862726405,495588.646550982 7508701.9862726405,494888.646550982 7508701.9862726405,494888.646550982 7509101.9862726405)))
2816;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7509501.9862726405,495588.646550982 7509501.9862726405,495588.646550982 7509101.9862726405,494888.646550982 7509101.9862726405,494888.646550982 7509501.9862726405)))
2817;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7509901.9862726405,495588.646550982 7509901.9862726405,495588.646550982 7509501.9862726405,494888.646550982 7509501.9862726405,494888.646550982 7509901.9862726405)))
2818;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7507101.9862726405,495588.646550982 7507101.9862726405,495588.646550982 7506701.9862726405,494888.646550982 7506701.9862726405,494888.646550982 7507101.9862726405)))
2819;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7507501.9862726405,495588.646550982 7507501.9862726405,495588.646550982 7507101.9862726405,494888.646550982 7507101.9862726405,494888.646550982 7507501.9862726405)))
2820;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7507901.9862726405,495588.646550982 7507901.9862726405,495588.646550982 7507501.9862726405,494888.646550982 7507501.9862726405,494888.646550982 7507901.9862726405)))
2821;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7508301.9862726405,495588.646550982 7508301.9862726405,495588.646550982 7507901.9862726405,494888.646550982 7507901.9862726405,494888.646550982 7508301.9862726405)))
2822;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7505501.9862726405,495588.646550982 7505501.9862726405,495588.646550982 7505101.9862726405,494888.646550982 7505101.9862726405,494888.646550982 7505501.9862726405)))
2823;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7505901.9862726405,495588.646550982 7505901.9862726405,495588.646550982 7505501.9862726405,494888.646550982 7505501.9862726405,494888.646550982 7505901.9862726405)))
2824;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7506301.9862726405,495588.646550982 7506301.9862726405,495588.646550982 7505901.9862726405,494888.646550982 7505901.9862726405,494888.646550982 7506301.9862726405)))
2825;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7506701.9862726405,495588.646550982 7506701.9862726405,495588.646550982 7506301.9862726405,494888.646550982 7506301.9862726405,494888.646550982 7506701.9862726405)))
2826;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7503901.9862726405,495588.646550982 7503901.9862726405,495588.646550982 7503501.9862726405,494888.646550982 7503501.9862726405,494888.646550982 7503901.9862726405)))
2827;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7504301.9862726405,495588.646550982 7504301.9862726405,495588.646550982 7503901.9862726405,494888.646550982 7503901.9862726405,494888.646550982 7504301.9862726405)))
2828;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7504701.9862726405,495588.646550982 7504701.9862726405,495588.646550982 7504301.9862726405,494888.646550982 7504301.9862726405,494888.646550982 7504701.9862726405)))
2829;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7505101.9862726405,495588.646550982 7505101.9862726405,495588.646550982 7504701.9862726405,494888.646550982 7504701.9862726405,494888.646550982 7505101.9862726405)))
2830;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7515101.9862726405,495588.646550982 7515101.9862726405,495588.646550982 7514701.9862726405,494888.646550982 7514701.9862726405,494888.646550982 7515101.9862726405)))
2831;analista 1;andamento;NULL;NULL;NULL;0.07286371225217142;MULTIPOLYGON(((494954.7045902233 7515162.331490343,495260.46509737737 7515223.033794723,495525.90092579 7515233.570523103,495588.646550982 7515217.969010693,495588.646550982 7515101.9862726405,494888.646550982 7515101.9862726405,494888.646550982 7515157.802829967,494954.7045902233 7515162.331490343)))
2832;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7513501.9862726405,495588.646550982 7513501.9862726405,495588.646550982 7513101.9862726405,494888.646550982 7513101.9862726405,494888.646550982 7513501.9862726405)))
2833;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7513901.9862726405,495588.646550982 7513901.9862726405,495588.646550982 7513501.9862726405,494888.646550982 7513501.9862726405,494888.646550982 7513901.9862726405)))
2834;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7514301.9862726405,495588.646550982 7514301.9862726405,495588.646550982 7513901.9862726405,494888.646550982 7513901.9862726405,494888.646550982 7514301.9862726405)))
2835;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7514701.9862726405,495588.646550982 7514701.9862726405,495588.646550982 7514301.9862726405,494888.646550982 7514301.9862726405,494888.646550982 7514701.9862726405)))
2836;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7511901.9862726405,495588.646550982 7511901.9862726405,495588.646550982 7511501.9862726405,494888.646550982 7511501.9862726405,494888.646550982 7511901.9862726405)))
2837;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7512301.9862726405,495588.646550982 7512301.9862726405,495588.646550982 7511901.9862726405,494888.646550982 7511901.9862726405,494888.646550982 7512301.9862726405)))
2838;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7512701.9862726405,495588.646550982 7512701.9862726405,495588.646550982 7512301.9862726405,494888.646550982 7512301.9862726405,494888.646550982 7512701.9862726405)))
2839;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7513101.9862726405,495588.646550982 7513101.9862726405,495588.646550982 7512701.9862726405,494888.646550982 7512701.9862726405,494888.646550982 7513101.9862726405)))
2840;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7510301.9862726405,495588.646550982 7510301.9862726405,495588.646550982 7509901.9862726405,494888.646550982 7509901.9862726405,494888.646550982 7510301.9862726405)))
2841;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7510701.9862726405,495588.646550982 7510701.9862726405,495588.646550982 7510301.9862726405,494888.646550982 7510301.9862726405,494888.646550982 7510701.9862726405)))
2842;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7511101.9862726405,495588.646550982 7511101.9862726405,495588.646550982 7510701.9862726405,494888.646550982 7510701.9862726405,494888.646550982 7511101.9862726405)))
2843;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((494888.646550982 7511501.9862726405,495588.646550982 7511501.9862726405,495588.646550982 7511101.9862726405,494888.646550982 7511101.9862726405,494888.646550982 7511501.9862726405)))
2844;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7502301.9862726405,496288.646550982 7502301.9862726405,496288.646550982 7501901.9862726405,495588.646550982 7501901.9862726405,495588.646550982 7502301.9862726405)))
2845;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7502701.9862726405,496288.646550982 7502701.9862726405,496288.646550982 7502301.9862726405,495588.646550982 7502301.9862726405,495588.646550982 7502701.9862726405)))
2846;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7503101.9862726405,496288.646550982 7503101.9862726405,496288.646550982 7502701.9862726405,495588.646550982 7502701.9862726405,495588.646550982 7503101.9862726405)))
2847;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7503501.9862726405,496288.646550982 7503501.9862726405,496288.646550982 7503101.9862726405,495588.646550982 7503101.9862726405,495588.646550982 7503501.9862726405)))
2848;analista 3;finalizado;NULL;NULL;NULL;0.05454697003075054;MULTIPOLYGON(((496272.2133951285 7500985.680930708,496166.4250155608 7501007.69736067,496158.31496177963 7500997.797612021,496181.1924755517 7500954.272630776,496189.4516957137 7500912.350932789,496163.7849546885 7500881.580738239,496144.7331087179 7500880.342159985,496113.3405375571 7500914.042265061,496100.2057700158 7500975.195571311,496088.9430015487 7500990.774675031,496044.59435227455 7501000.411063775,495988.8179412646 7501067.834433559,495965.954314771 7501076.575484187,495773.98013610265 7501076.590389427,495635.7449403284 7501017.978721924,495588.646550982 7501019.673148559,495588.646550982 7501101.9862726405,496288.646550982 7501101.9862726405,496288.646550982 7500971.427555455,496272.2133951285 7500985.680930708)))
2849;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7501501.9862726405,496288.646550982 7501501.9862726405,496288.646550982 7501101.9862726405,495588.646550982 7501101.9862726405,495588.646550982 7501501.9862726405)))
2850;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7501901.9862726405,496288.646550982 7501901.9862726405,496288.646550982 7501501.9862726405,495588.646550982 7501501.9862726405,495588.646550982 7501901.9862726405)))
2851;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7508701.9862726405,496288.646550982 7508701.9862726405,496288.646550982 7508301.9862726405,495588.646550982 7508301.9862726405,495588.646550982 7508701.9862726405)))
2852;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7509101.9862726405,496288.646550982 7509101.9862726405,496288.646550982 7508701.9862726405,495588.646550982 7508701.9862726405,495588.646550982 7509101.9862726405)))
2853;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7509501.9862726405,496288.646550982 7509501.9862726405,496288.646550982 7509101.9862726405,495588.646550982 7509101.9862726405,495588.646550982 7509501.9862726405)))
2854;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7509901.9862726405,496288.646550982 7509901.9862726405,496288.646550982 7509501.9862726405,495588.646550982 7509501.9862726405,495588.646550982 7509901.9862726405)))
2855;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7507101.9862726405,496288.646550982 7507101.9862726405,496288.646550982 7506701.9862726405,495588.646550982 7506701.9862726405,495588.646550982 7507101.9862726405)))
2856;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7507501.9862726405,496288.646550982 7507501.9862726405,496288.646550982 7507101.9862726405,495588.646550982 7507101.9862726405,495588.646550982 7507501.9862726405)))
2857;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7507901.9862726405,496288.646550982 7507901.9862726405,496288.646550982 7507501.9862726405,495588.646550982 7507501.9862726405,495588.646550982 7507901.9862726405)))
2858;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7508301.9862726405,496288.646550982 7508301.9862726405,496288.646550982 7507901.9862726405,495588.646550982 7507901.9862726405,495588.646550982 7508301.9862726405)))
2859;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7505501.9862726405,496288.646550982 7505501.9862726405,496288.646550982 7505101.9862726405,495588.646550982 7505101.9862726405,495588.646550982 7505501.9862726405)))
2860;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7505901.9862726405,496288.646550982 7505901.9862726405,496288.646550982 7505501.9862726405,495588.646550982 7505501.9862726405,495588.646550982 7505901.9862726405)))
2861;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7506301.9862726405,496288.646550982 7506301.9862726405,496288.646550982 7505901.9862726405,495588.646550982 7505901.9862726405,495588.646550982 7506301.9862726405)))
2862;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7506701.9862726405,496288.646550982 7506701.9862726405,496288.646550982 7506301.9862726405,495588.646550982 7506301.9862726405,495588.646550982 7506701.9862726405)))
2863;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7503901.9862726405,496288.646550982 7503901.9862726405,496288.646550982 7503501.9862726405,495588.646550982 7503501.9862726405,495588.646550982 7503901.9862726405)))
2864;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7504301.9862726405,496288.646550982 7504301.9862726405,496288.646550982 7503901.9862726405,495588.646550982 7503901.9862726405,495588.646550982 7504301.9862726405)))
2865;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7504701.9862726405,496288.646550982 7504701.9862726405,496288.646550982 7504301.9862726405,495588.646550982 7504301.9862726405,495588.646550982 7504701.9862726405)))
2866;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7505101.9862726405,496288.646550982 7505101.9862726405,496288.646550982 7504701.9862726405,495588.646550982 7504701.9862726405,495588.646550982 7505101.9862726405)))
2867;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7515101.9862726405,496288.646550982 7515101.9862726405,496288.646550982 7514701.9862726405,495588.646550982 7514701.9862726405,495588.646550982 7515101.9862726405)))
2868;analista 1;andamento;NULL;NULL;NULL;0.16197754404500941;MULTIPOLYGON(((495669.66311245615 7515197.824484514,495828.8905510857 7515229.1967526,496182.7391473013 7515501.9862726405,496288.646550982 7515501.9862726405,496288.646550982 7515101.9862726405,495588.646550982 7515101.9862726405,495588.646550982 7515217.969010693,495669.66311245615 7515197.824484514)))
2869;analista 1;andamento;NULL;NULL;NULL;0.00202633909143195;MULTIPOLYGON(((496202.89031317463 7515517.521241341,496288.646550982 7515530.058982488,496288.646550982 7515501.9862726405,496182.7391473013 7515501.9862726405,496202.89031317463 7515517.521241341)))
2870;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7513501.9862726405,496288.646550982 7513501.9862726405,496288.646550982 7513101.9862726405,495588.646550982 7513101.9862726405,495588.646550982 7513501.9862726405)))
2871;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7513901.9862726405,496288.646550982 7513901.9862726405,496288.646550982 7513501.9862726405,495588.646550982 7513501.9862726405,495588.646550982 7513901.9862726405)))
2872;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7514301.9862726405,496288.646550982 7514301.9862726405,496288.646550982 7513901.9862726405,495588.646550982 7513901.9862726405,495588.646550982 7514301.9862726405)))
2873;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7514701.9862726405,496288.646550982 7514701.9862726405,496288.646550982 7514301.9862726405,495588.646550982 7514301.9862726405,495588.646550982 7514701.9862726405)))
2874;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7511901.9862726405,496288.646550982 7511901.9862726405,496288.646550982 7511501.9862726405,495588.646550982 7511501.9862726405,495588.646550982 7511901.9862726405)))
2875;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7512301.9862726405,496288.646550982 7512301.9862726405,496288.646550982 7511901.9862726405,495588.646550982 7511901.9862726405,495588.646550982 7512301.9862726405)))
2876;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7512701.9862726405,496288.646550982 7512701.9862726405,496288.646550982 7512301.9862726405,495588.646550982 7512301.9862726405,495588.646550982 7512701.9862726405)))
2877;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7513101.9862726405,496288.646550982 7513101.9862726405,496288.646550982 7512701.9862726405,495588.646550982 7512701.9862726405,495588.646550982 7513101.9862726405)))
2878;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7510301.9862726405,496288.646550982 7510301.9862726405,496288.646550982 7509901.9862726405,495588.646550982 7509901.9862726405,495588.646550982 7510301.9862726405)))
2879;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7510701.9862726405,496288.646550982 7510701.9862726405,496288.646550982 7510301.9862726405,495588.646550982 7510301.9862726405,495588.646550982 7510701.9862726405)))
2880;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7511101.9862726405,496288.646550982 7511101.9862726405,496288.646550982 7510701.9862726405,495588.646550982 7510701.9862726405,495588.646550982 7511101.9862726405)))
2881;analista 1;andamento;NULL;NULL;NULL;0.28;MULTIPOLYGON(((495588.646550982 7511501.9862726405,496288.646550982 7511501.9862726405,496288.646550982 7511101.9862726405,495588.646550982 7511101.9862726405,495588.646550982 7511501.9862726405)))
2882;analista 3;finalizado;NULL;NULL;NULL;0.2739948437250382;MULTIPOLYGON(((490069.8885651994 7502259.798077397,490117.85520289926 7502301.9862726405,490688.646550982 7502301.9862726405,490688.646550982 7501901.9862726405,489988.646550982 7501901.9862726405,489988.646550982 7502221.249319244,490069.8885651994 7502259.798077397)))
2883;analista 3;finalizado;NULL;NULL;NULL;0.24768337691340697;MULTIPOLYGON(((490141.4672654372 7502322.753838437,490162.4036045574 7502383.573887501,490153.2584103955 7502421.979317643,490117.6974635056 7502469.906473611,490043.7630249635 7502528.028071124,489988.646550982 7502548.711161991,489988.646550982 7502701.9862726405,490688.646550982 7502701.9862726405,490688.646550982 7502301.9862726405,490117.85520289926 7502301.9862726405,490141.4672654372 7502322.753838437)))
2884;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((489988.646550982 7503101.9862726405,490688.646550982 7503101.9862726405,490688.646550982 7502701.9862726405,489988.646550982 7502701.9862726405,489988.646550982 7503101.9862726405)))
2885;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((489988.646550982 7503501.9862726405,490688.646550982 7503501.9862726405,490688.646550982 7503101.9862726405,489988.646550982 7503101.9862726405,489988.646550982 7503501.9862726405)))
2886;analista 3;finalizado;NULL;NULL;NULL;0.021169308622043848;MULTIPOLYGON(((490601.7911845075 7501397.985453067,490415.570056025 7501501.9862726405,490688.646550982 7501501.9862726405,490688.646550982 7501341.507553499,490601.7911845075 7501397.985453067)))
2887;analista 3;finalizado;NULL;NULL;NULL;0.21817815724953135;MULTIPOLYGON(((490289.0353759663 7501572.653390479,490159.1960385442 7501710.19138328,490036.5395031652 7501739.529030696,489988.646550982 7501761.789547167,489988.646550982 7501901.9862726405,490688.646550982 7501901.9862726405,490688.646550982 7501501.9862726405,490415.570056025 7501501.9862726405,490289.0353759663 7501572.653390479)))
2888;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7508701.9862726405,490688.646550982 7508701.9862726405,490688.646550982 7508301.9862726405,489988.646550982 7508301.9862726405,489988.646550982 7508701.9862726405)))
2889;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7509101.9862726405,490688.646550982 7509101.9862726405,490688.646550982 7508701.9862726405,489988.646550982 7508701.9862726405,489988.646550982 7509101.9862726405)))
2890;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7509501.9862726405,490688.646550982 7509501.9862726405,490688.646550982 7509101.9862726405,489988.646550982 7509101.9862726405,489988.646550982 7509501.9862726405)))
2891;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7509901.9862726405,490688.646550982 7509901.9862726405,490688.646550982 7509501.9862726405,489988.646550982 7509501.9862726405,489988.646550982 7509901.9862726405)))
2892;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7507101.9862726405,490688.646550982 7507101.9862726405,490688.646550982 7506701.9862726405,489988.646550982 7506701.9862726405,489988.646550982 7507101.9862726405)))
2893;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7507501.9862726405,490688.646550982 7507501.9862726405,490688.646550982 7507101.9862726405,489988.646550982 7507101.9862726405,489988.646550982 7507501.9862726405)))
2894;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7507901.9862726405,490688.646550982 7507901.9862726405,490688.646550982 7507501.9862726405,489988.646550982 7507501.9862726405,489988.646550982 7507901.9862726405)))
2895;analista 1;finalizado;analista 3;andamento;NULL;0.28;MULTIPOLYGON(((489988.646550982 7508301.9862726405,490688.646550982 7508301.9862726405,490688.646550982 7507901.9862726405,489988.646550982 7507901.9862726405,489988.646550982 7508301.9862726405)))
2896;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((489988.646550982 7505501.9862726405,490688.646550982 7505501.9862726405,490688.646550982 7505101.9862726405,489988.646550982 7505101.9862726405,489988.646550982 7505501.9862726405)))
2897;analista 3;finalizado;NULL;NULL;NULL;0.28;MULTIPOLYGON(((489988.646550982 7505901.9862726405,490688.646550982 7505901.9862726405,490688.646550982 7505501.9862726405,489988.646550982 7505501.9862726405,489988.646550982 7505901.9862726405)))
