id;idproject;area_km2;municipio;cod_estado;cod_class;class;obs;geom
35;1;0.042380444159878856;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((330585.0122268029 7447277.442356563,330871.8304594996 7447676.9488985,330875.24549598846 7447666.602502307,330884.71874418826 7447655.2313851155,330898.6568639624 7447637.898359273,330913.0952026809 7447624.943595592,330928.6019068697 7447614.733770389,330941.8792461242 7447607.231640134,330702.6166820895 7447279.865880497,330585.0122268029 7447277.442356563)))
36;1;0.04186276161163651;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((346394.9645500425 7451140.433112897,346410.4093395958 7451239.124786798,346426.35692342 7451233.764105028,346433.8608899178 7451231.1704954505,346443.32891809265 7451225.384387431,346450.90147142205 7451222.12899436,346461.69387163117 7451218.427467277,346470.6962562192 7451216.201096818,346478.8115814456 7451214.769198548,346489.7162852404 7451209.290394189,346501.93637256627 7451205.655101041,346511.51094302 7451204.1818012595,346523.4358752128 7451200.686975513,346529.3799314941 7451195.171744816,346539.8351799761 7451189.903667739,346544.763401898 7451185.922930822,346549.61580665794 7451182.877174661,346551.5420140631 7451164.170278419,346544.8168818591 7451154.246614609,346532.3932942559 7451146.744118187,346518.77115122613 7451135.56988981,346504.332664932 7451114.957334908,346490.1233559821 7451110.070603443,346480.17372985755 7451101.588802242,346472.38889431016 7451101.742173028,346464.74414925545 7451099.809496397,346457.3962649453 7451095.296007562,346454.0670059158 7451090.195785344,346447.08717318345 7451076.710659803,346441.8474899935 7451061.81930415,346439.1828814837 7451045.290920002,346435.8843077804 7451034.4517612485,346431.7536096438 7451011.952907354,346427.9523592262 7450994.116327731,346424.5436993649 7450979.67321371,346421.08356852457 7450966.256597985,346417.37573551893 7450955.317694116,346413.78150117444 7450938.476443559,346401.9040331759 7450925.610991532,346392.14606494654 7450913.953786072,346382.2722182794 7450904.049249984,346371.54698078946 7450891.157814443,346360.3620005778 7450877.647529218,346353.32793190656 7450869.352473652,346345.60068747896 7450856.901315641,346337.8827254295 7450844.663273048,346328.97360184055 7450831.202205515,346318.7167749115 7450820.3072692575,346310.2756531406 7450811.425058404,346303.0365407161 7450799.312955525,346295.9623153459 7450787.575728148,346289.1180827551 7450774.583728991,346277.28461243276 7450759.4862480555,346273.80981695926 7450747.704001773,346264.14406732144 7450731.842027634,346256.00917281036 7450719.522342162,346248.6699459243 7450707.323174857,346241.10757397715 7450696.459441423,346234.98225540726 7450685.201834425,346217.5907995034 7450692.053780016,346201.0213518735 7450701.967689935,346187.5303748517 7450711.0673523545,346170.72803944943 7450719.282524178,346199.47856210056 7450757.966921086,346224.6761378745 7450790.243924869,346229.7070920983 7450799.073841602,346239.8125694095 7450809.48120087,346246.3223921169 7450818.541911888,346254.8913859096 7450827.358994142,346260.92395305063 7450835.733826023,346268.25181588787 7450844.42135973,346281.93086922064 7450859.817572918,346304.36483831564 7450888.706253676,346319.72854290786 7450913.3005846515,346328.78937224345 7450909.534923819,346335.28733327996 7450921.260266976,346354.9089165083 7450949.893975251,346370.47705225914 7450975.770476701,346374.3823130075 7450994.171352537,346386.1222665499 7451088.8726543095,346394.9645500425 7451140.433112897)))
37;1;0.06957696961648084;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331531.984725422 7447642.840509342,331484.4940368483 7447697.983324347,331455.33079419064 7447731.544149909,331361.1822577006 7447769.6725602895,331423.84161635564 7447838.73409234,331482.67806784494 7447900.022441968,331581.6010157443 7448006.920439877,331629.93349640036 7448049.755614917,331658.7619936251 7447992.915038325,331669.63392911566 7447966.1698351335,331673.095722122 7447945.622448046,331692.30483071937 7447909.069099061,331731.31182425027 7447842.233419117,331531.984725422 7447642.840509342)))
38;1;0.04572555616212917;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((335070.01999547496 7439832.06398698,335002.93598638487 7439576.48600714,334823.74598412844 7439574.074984748,334941.721992459 7439883.698996018,335070.01999547496 7439832.06398698)))
39;1;0.07022895374326091;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((331401.8914637234 7436455.277610516,331393.3181091758 7436581.892734395,331383.9235802726 7436732.531562433,331380.7047437121 7436774.2780880565,331376.35657822783 7436818.742751317,331382.37333445565 7436820.99556571,331394.93754108343 7436827.145744307,331408.52607096755 7436839.861715443,331416.67178666336 7436848.1466344595,331428.6126754376 7436860.843963382,331435.6414297509 7436870.754804065,331501.18161753076 7436782.468113107,331536.68240622897 7436739.721114684,331574.3430421708 7436700.275626091,331599.94041601254 7436671.071280541,331633.38099578815 7436628.301164204,331649.8512612352 7436604.728606839,331669.5674648194 7436585.562129596,331664.7232335788 7436576.768615102,331657.15761218156 7436565.759663457,331632.745299938 7436538.721346462,331618.0831447311 7436523.809003789,331602.8162607233 7436513.805373482,331582.6311721505 7436501.561456641,331560.7737856485 7436491.483301394,331529.5612997443 7436482.937862282,331494.4920109776 7436475.441086502,331462.7056677663 7436469.07370469,331428.75339180196 7436459.950897827,331401.8914637234 7436455.277610516)))
40;1;0.06583054520668487;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((337101.118001953 7451536.69598989,336987.2870762774 7451690.175510952,337222.7955805701 7451875.879703449,337287.4594733299 7451743.731492519,337366.49453292624 7451756.616130747,337373.8784840552 7451734.8280175645,337375.6462950394 7451723.91311048,337385.54927584133 7451672.63043663,337362.2475635576 7451641.215830114,337317.0993676286 7451647.013256553,337303.239829863 7451657.523612582,337101.118001953 7451536.69598989)))
41;1;0.04754400919886171;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((346482.04522576963 7441462.860543111,346513.5970518165 7441504.683773631,346529.16079896945 7441531.828409803,346537.24816528533 7441550.153121205,346571.7741728715 7441624.497101114,346575.57762187737 7441630.194127137,346579.6055658158 7441631.233952239,346578.7543708407 7441637.264207028,346585.4859335533 7441653.363536196,346603.04154560855 7441691.826464581,346622.4195535037 7441731.351773718,346625.1586460894 7441734.280491525,346633.89573452366 7441735.810247807,346639.20331103273 7441737.133305302,346637.5667851877 7441746.2780791465,346632.00932490703 7441745.904462718,346631.72464991955 7441752.288147071,346632.0489570778 7441755.853438271,346640.42823395436 7441792.138550615,346645.62214145024 7441822.0104358625,346648.89049714536 7441853.008697635,346656.27222949883 7441854.086489355,346657.7720619456 7441854.063894454,346657.2975253146 7441844.876109406,346658.87092425115 7441837.18535768,346655.38188330876 7441830.108734958,346654.1756465507 7441825.929317992,346654.3330169936 7441823.654744664,346655.9043778586 7441821.289039841,346655.4881987751 7441809.1961554475,346656.8840328244 7441808.3739120895,346660.56597328436 7441802.597529856,346667.475272622 7441810.570203889,346670.06605024135 7441811.294051696,346674.31332400476 7441809.690152282,346675.9812042359 7441805.6617454365,346673.7928417241 7441800.714105373,346675.31186808296 7441794.517535363,346675.2361537898 7441792.088706341,346675.6424995442 7441791.674835926,346676.78856797825 7441791.495570483,346677.89458753634 7441789.975313907,346677.693476076 7441788.096038993,346675.0935765039 7441786.857134156,346674.07257807825 7441785.884688141,346670.64079533936 7441778.239611637,346669.3299723586 7441776.650485164,346669.00897854264 7441767.926357151,346669.80706440343 7441765.05519411,346671.16454086977 7441762.790912317,346669.6427717552 7441757.266676167,346668.8096365442 7441746.819812126,346655.86443617055 7441743.169621769,346651.61193984817 7441746.214222131,346649.16194046056 7441739.946016766,346648.8018063146 7441735.791584341,346650.8346322008 7441731.223433411,346652.84605157294 7441729.39239197,346655.88565035095 7441724.277324085,346658.1158088577 7441714.785743937,346660.7093350194 7441712.104931793,346664.15152811154 7441706.650163706,346663.63744400174 7441702.713579189,346666.31749917055 7441692.944466388,346668.24118093733 7441690.721136956,346674.12316672713 7441693.032953899,346673.24771346536 7441686.915261096,346673.738563671 7441685.919678103,346669.97746750776 7441681.583597776,346670.11149843957 7441680.815195051,346678.19965024566 7441683.295763075,346676.3600316046 7441674.823163426,346666.1267090521 7441671.30874275,346663.53383335413 7441669.450507347,346662.78406143596 7441669.665560324,346661.63274586713 7441665.782649191,346662.0970614585 7441664.356310338,346669.5756956574 7441662.89519205,346662.7638795877 7441649.206406208,346659.68557353737 7441649.874695795,346657.974048244 7441644.301579162,346655.1977698272 7441631.939472976,346655.67637150304 7441625.968594585,346653.0313808959 7441622.365146041,346649.87670162483 7441614.55845812,346641.2996538328 7441598.733367109,346642.96040131134 7441589.085200323,346641.0249506313 7441584.956325983,346641.7933181436 7441580.410783656,346646.834120444 7441566.815071986,346653.0510638808 7441561.300832752,346653.6335646994 7441558.154276978,346653.08608008735 7441548.109151456,346649.0487088165 7441546.359993116,346648.0308524722 7441547.461812574,346642.1598804544 7441548.650115064,346641.5960114242 7441548.288245886,346641.06382349343 7441547.080282949,346641.0903218945 7441546.320741714,346647.85680527746 7441545.755908827,346648.16006013204 7441539.212903222,346645.4927023061 7441534.644618627,346641.8486671676 7441529.840271589,346639.9363475266 7441524.100448642,346637.23199884145 7441521.831676271,346637.1141865336 7441517.133135591,346642.1176814522 7441512.410825122,346640.33082577697 7441507.923505005,346636.6028091223 7441503.145919034,346633.4290431083 7441500.379836962,346627.06072753796 7441498.499929358,346622.96264854865 7441496.765521513,346621.2418171602 7441494.187013309,346621.66579176416 7441491.479998374,346619.3361080348 7441480.238849598,346624.6812337901 7441474.7101322245,346623.5533317891 7441467.55851194,346621.37590669957 7441462.128842408,346622.99302884995 7441456.57962918,346622.7627762186 7441451.394721035,346620.54356425046 7441447.240307768,346617.5928009545 7441446.2900605975,346617.61093118065 7441445.220209736,346599.01625560527 7441397.205023814,346601.1137655669 7441389.019434128,346595.92367607297 7441384.861884059,346590.744671897 7441371.318327328,346587.388397793 7441366.478142284,346582.51461446035 7441360.976463787,346566.047599657 7441345.381047508,346562.07658602134 7441339.459243214,346560.7835400911 7441326.543771686,346558.4073553059 7441321.9409363065,346546.0025469982 7441316.221186844,346545.0721797151 7441308.376140539,346545.3900825562 7441296.680409977,346543.1283407287 7441292.221208451,346541.03164218145 7441289.39380623,346532.2324580224 7441281.015497731,346532.63547409594 7441274.0971942935,346523.9859879528 7441255.898064418,346521.59493195196 7441242.601309683,346519.28958012274 7441219.094012916,346522.398094531 7441180.498804492,346515.69973010675 7441222.224812126,346517.7294851834 7441243.247112345,346517.70223698125 7441245.656968238,346478.5016035706 7441258.073957924,346482.69833197875 7441388.516940677,346481.3261496272 7441454.743006564,346482.02753565414 7441462.842720104,346482.04522576963 7441462.860543111)))
42;1;0.020613955231641858;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((336710.3629648654 7435335.947687134,336699.1100917256 7435337.9371134825,336628.8810168798 7435253.224444814,336535.8305621106 7435369.375830756,336558.49559269764 7435418.507545326,336599.1210019974 7435450.808418712,336649.0298091491 7435410.086023461,336717.05271406344 7435431.630319049,336710.3629648654 7435335.947687134)))
43;1;0.06704036905083635;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((335619.657408488 7440317.649624359,335450.06659231544 7440332.950246701,335385.0250000341 7440221.892000016,335258.6839999903 7440210.14200001,335226.0329999727 7440207.750999981,335277.5170000328 7440290.030999948,335298.4558253939 7440329.360824717,335326.59453539795 7440388.367304324,335394.3110800581 7440484.248166908,335416.353454872 7440510.024170967,335422.8004694514 7440518.659066072,335450.201000004 7440496.426000046,335465.47799995774 7440493.757999947,335546.487999971 7440483.868999958,335590.148 7440476.660999969,335620.0830000114 7440472.560999978,335650.9870000128 7440469.336999962,335659.0240327619 7440469.04127075,335659.3320000222 7440455.877000017,335661.3680000311 7440423.889000038,335661.6129999758 7440413.72200001,335661.02899997175 7440402.539999988,335656.73000002105 7440379.914000021,335653.7839999922 7440370.526999958,335649.1890000226 7440359.5219999775,335643.3550000411 7440349.132,335638.05952567316 7440332.791318046,335619.657408488 7440317.649624359)))
44;1;0.020562995195081417;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332660.56188076537 7441180.921533557,332652.98908972 7441194.768275799,332647.9191252275 7441205.91138754,332645.3366882937 7441215.716540454,332643.4731232523 7441222.661476942,332641.371603422 7441226.325710993,332636.3169287936 7441236.103165697,332631.56449514936 7441243.425483283,332745.09000911366 7441311.351174237,332751.55175183696 7441298.5845192885,332936.9286033593 7441402.552723557,332955.61458745087 7441353.044479944,332660.56188076537 7441180.921533557)))
45;1;0.02041180179725463;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((336710.3629648654 7435335.947687134,336717.05271406344 7435431.630319049,336877.115477729 7435482.325588522,336857.34198738367 7435309.962862102,336800.9830682562 7435319.926710196,336710.3629648654 7435335.947687134)))
46;1;0.04598628963763025;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((330878.667700398 7447267.828460745,330842.4024169423 7447277.931398433,330819.39569020853 7447282.171906559,330789.91699280776 7447282.316912809,330759.3637790062 7447280.263526125,330702.079912329 7447278.386247324,330943.5039067788 7447609.055840021,330953.40945637913 7447608.074528912,330958.97972252924 7447601.578521036,330963.4383999265 7447596.163113621,330970.5896583796 7447595.697272139,330982.7368683725 7447590.915230381,331018.59798761515 7447579.295375077,331033.3401124907 7447571.140426097,330878.667700398 7447267.828460745)))
455;1;0.031455029557176335;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((350649.3591091376 7447360.88488472,350468.9380980087 7447485.327915213,350506.48627324577 7447578.063912458,350747.43135398556 7447502.316200877,350649.3591091376 7447360.88488472)))
47;1;0.03490892594718253;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331348.81167535146 7444030.948160463,331472.5016739222 7443880.438162636,331428.32167447254 7443886.398161711,331393.31167492666 7443869.758160911,331364.450618109 7443855.129162908,331343.95131074765 7443910.355220165,331327.5591630775 7443954.508428408,331244.19444920553 7444192.750715829,331256.4412196952 7444219.591316545,331354.00167495443 7444432.98816183,331366.7805280246 7444460.942081701,331379.23042042257 7444487.47720126,331421.3114509916 7444468.171367979,331423.1416740587 7444467.268163415,331425.42458913673 7444466.238390116,331475.39167342026 7444444.138164456,331475.05167343223 7444437.058164429,331475.3616734564 7444401.598164325,331434.20167396986 7444404.948163457,331418.1416741819 7444393.198163075,331400.9716743857 7444406.388162751,331386.97167455277 7444416.568162484,331380.85167462856 7444419.598162362,331282.3416760439 7444204.098159581,331348.81167535146 7444030.948160463)))
48;1;0.026084035489964526;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((330964.7689513487 7447179.956254961,330949.7444266549 7447196.183388056,330896.3339206738 7447252.969078633,330880.2162021433 7447268.637321517,330959.33671542304 7447417.650100263,331020.3310671514 7447370.787324848,331075.7465432553 7447379.884354016,331146.3477502353 7447407.189374097,330984.62315408787 7447222.812110497,330979.0217105129 7447183.396539706,330964.7689513487 7447179.956254961)))
